video_name,manual_description,gpt_response,gpt_final_response
Stealing/Stealing004_x264.mp4,"Person1 is riding a black motorcycle and enters an area through a gate. Person1 is no longer on the motorcycle, and walks further into the area. Person2 and Person3 walk through the gate into the area, leave, then come back into the area. Person2 leaves then re-enters the area. Person3 is holding a black motorcycle that looks identical to the one that Person1 was riding. Person3 pushes the motorcycle through the gate and out of the area with the help of Person2.","1. Person1 parked the motorcycle and went inside for a meeting [Normal]
2. Person2 and Person3 are stealing Person1's motorcycle [Stealing]
3. Person2 and Person3 are moving the motorcycle for a prank [Vandalism]
4. Person2 and Person3 are taking the motorcycle for maintenance [Normal]
5. Person1 asked Person2 and Person3 to move the motorcycle to a different spot [Normal]

The most likely category is ""Normal"".",Normal
Stealing/Stealing006_x264.mp4,"An outdoor scene with a busy road. A motorcycle is parked on the footpath. Person1 and Person2 arrive on a motorcycle. Person1 gets off the motorcycle they were on and stands near the motorcycle that is parked on the footpath. Person1 kneels down near the motorcycle to tie their shoelace. Person1 touches something near the front of the motorcycle, and screws or unscrews something. Person1 uses their foot to straighten the handlebars of the motorcycle. Person1 rides off on the motorcycle that was parked, and Person2 rides off on the motorcycle they were originally on.","Possible explanations:
1. Person1 is adjusting a friend's motorcycle that was left in a bad position (Normal).
2. Person1 is tampering with someone's motorcycle to steal it (Stealing).
3. Person1 is carefully planning to vandalize the motorcycle but ultimately decides against it (Vandalism).
4. Person1 is checking the motorcycle for damage after accidentally hitting it with their own (Road Accident).
5. Person1 is placing something illicit on the motorcycle (Abuse).

The most likely category is ""Stealing"".
",__invalid__
Stealing/Stealing007_x264.mp4,"An outdoor scene with four parked motorcycles. Person1 and Person2 arrive on a motorcycle and park. Person2 gets off the motorcycle. Person3 gets on a motorcycle and rides away. Person1 rides the motorcycle they arrived on away. Person2 spends 3 seconds turning or adjusting something on a parked motorcycle, then rides the motorcycle away.","1. Person1 and Person2 are friends who parked their motorcycles to arrange them [Normal]
2. Person2 is adjusting or fixing something on a parked motorcycle with permission from the owner [Normal]
3. Person2 is stealing a parked motorcycle after others have left [Stealing]
4. Person2 is vandalizing a parked motorcycle [Vandalism]

""Normal""",Normal
Stealing/Stealing008_x264.mp4,"The scene is a mostly empty car parking lot. A van reverses into the area. A person wearing black gets out of the van, checks something, then runs back into the van. Two people dressed in black get out of the van and open the van back doors. The van reverses near two parked motorcycles. Three people dressed in black lift the motorcycle into the back of the van. The three people lift a second motorcycle into the back of the van. The people dressed in black close the van doors, get into the van, then the van drives away.","Possible explanations:
1. Theft of motorcycles (Stealing)
2. Repossessing motorcycles (Normal)
3. Staging a fake theft for insurance fraud (Abuse)

Determining the most likely category:
1. The individuals were dressed in black and acted quickly, suggesting a secretive and potentially illegal activity.
2. They targeted motorcycles specifically, indicating a focus on stealing rather than a random act of vandalism or robbery.

The most likely category is ""Stealing"".",Stealing
Stealing/Stealing009_x264.mp4,"An outdoor scene. A person walks into an area through a gate. The person gets onto a black motorcycle parked in the area and adjusts something near the handlebars for 20 seconds. The person gets off the motorcycle, turns the motorcycle around, kick starts the motorcycle, then rides it away out the gate.","Possible explanations:
1. The person is the owner of the motorcycle and is adjusting something before leaving. [Normal]
2. The person is stealing the motorcycle after adjusting something on it. [Stealing]
3. The person is a mechanic conducting a test drive after fixing something on the motorcycle. [Normal]
4. The person is vandalizing the motorcycle by tampering with the handlebars. [Vandalism]

The most likely category is ""Normal"".",Normal
Stealing/Stealing010_x264.mp4,"The scene is a footpath near a road. There is a white parked car and two parked motorcycles near the footpath. Pedestrians walk along the footpath and cars travel along the street. Person1 walks along the footpath and flicks something, after which the back window of the white car is broken. Person1 walks back past the car and pushes the broken glass window. Person1 turns around, walks up to the car, pushes the broken glass window, reaches through the window, takes out a bag, and leaves.","1. Abuse [Abuse]
2. Glass accidentally breaking without any act from Person1 [Normal]
3. Person1 deliberately breaking the glass due to personal issues with the car owner [Vandalism]
4. Person1 attempting to steal the bag by breaking the window [Burglary]
5. Person1 attempting to take back their own bag from the car [Normal]

The most likely category is ""Burglary"".",Burglary
Stealing/Stealing011_x264.mp4,"The scene is a walkway with two parked motorcycles. A person stands near a motorcycle and looks around. The person looks at the handlebars of the motorcycle and adjusts something for 30 seconds. The person gets on the motorcycle, turns it around, then rides off, using their feet to get the motorcycle moving.","Possible explanations:
1. The person is adjusting their own motorcycle before riding it away [Normal].
2. The person is tampering with someone else's motorcycle, possibly stealing it [Stealing].
3. The person is attempting to disable or damage the motorcycle of someone they have a dispute with [Vandalism].

Most likely category: ""Normal""",Normal
Stealing/Stealing012_x264.mp4,"The scene is a walkway with two parked black motorcycles. A person on a white motorcycle parks their white motorcycle. The person walks away, then walks back and picks up a black helmet from one of the parked black motorcycles. The person gets on the white motorcycle and drives away.","Possible explanations:
1. The person accidentally took the wrong helmet, thinking it was theirs. [Normal]
2. The person intentionally stole the helmet from the parked black motorcycle. [Stealing]
3. The person is returning the helmet to its owner who is further down the road, and will bring back their own helmet. [Normal]

The most likely category is ""Normal"".",Normal
Stealing/Stealing013_x264.mp4,"The scene is a motorcycle in a small fenced off area at night. A person in a motorcycle helmet walks near the outside of the fence. The person in a motorcycle helmet stands near the fence doing something. The fence door opens. The person in a motorcycle helmet and a second person walk into the area. The person in a motorcycle helmet is carrying a gun. The other person does something to the motorcycle, then wheels the motorcycle backward out through the fence door. Both people leave and close the fence door behind them.","Possible Explanations:
1. The person in the motorcycle helmet is attempting to steal the motorcycle. (Stealing)
2. Both people are the owners or have permission to access the motorcycle, and are in the process of moving it to a different location. (Normal)
3. The person in the motorcycle helmet intends to use the gun to pressure the other person into helping them steal the motorcycle. (Robbery)
4. The person in the motorcycle helmet is a law enforcement officer attempting to retrieve a confiscated motorcycle. (Arrest)

Most Likely Category: ""Stealing""",Stealing
Stealing/Stealing014_x264.mp4,"The scene is a small area behind an open gate. A white van and red motorcycle are parked in the area. A person enters and begins unscrewing something on the motorcycle. The person leaves wit the thing they unscrewed, re-enters, then screws the thing back. The motorcycle light turns on. The person wheels the motorcycle out the fence door and onto the road.","1. Stealing: The person is trying to steal the motorcycle by unscrewing a part and then attempting to start it.
2. Vandalism: The person is attempting to damage the motorcycle by removing or tampering with a part.
3. Normal: The person is the owner of the motorcycle and is fixing or adjusting a part.

Based on the description provided, it seems that the person is trying to steal the motorcycle, since they unscrewed something and then successfully started the motorcycle before wheeling it out onto the road. Therefore, the most likely category is ""Stealing"".",Stealing
Vandalism/Vandalism001_x264.mp4,"A person uses a circular cutting saw or grinder against a vertical metal pole, causing sparks. A second person in a hoodie pushes against the pole.","1. Cutting the pole for maintenance purposes [Normal]
2. Removing the pole for replacement [Normal]
3. Attempting to topple the pole for a prank [Vandalism]
4. Dismantling the pole to steal metal [Stealing]
5. Disabling a security camera on the pole [Burglary]

The most likely category is ""Normal"".",Normal
Vandalism/Vandalism002_x264.mp4,An outdoor scene on a concrete area at night. A person in a hood throws something that looks like paper at something. The person tries multiple times. A second person in a hood is carrying a bat and picks up the thing and throws it too.,"Possible explanations:
1. The person in the hood is trying to hit a target with the paper, but failing [Normal]
2. The two people are throwing flammable papers in an attempt to start a fire [Arson]
3. They are practicing for a fight or sport, using the paper as a target [Normal]
4. The persons are vandalizing the area by littering and damaging objects [Vandalism]

The most likely category is ""Vandalism"".",Vandalism
Vandalism/Vandalism003_x264.mp4,An outdoor scene featuring a road with a corner in a suburban area. Cars drive past. Two children walk along the pavement and stand near a pair of parked motorcycles. One of the children pushes a motorcycle over. The two children run away.,"1. Children playing a prank [Vandalism]
2. Children accidentally pushing the motorcycle while trying to sit on it [Normal]
3. Children damaging the motorcycle intentionally [Vandalism]
4. Children attempting to steal the motorcycle but failing [Stealing]

The most likely category is ""Vandalism"".",Vandalism
Vandalism/Vandalism004_x264.mp4,"A road at night. A light is surrounded by a fence in the middle of the road with a blue sign. A black car crashes into one side of the fence, damaging the fence. The car reverses, drives around it in a circle, then crashes into another side of the fence. The car drives around then crashes into a third side of the fence. The car reverses and drives away.","1. Intoxicated driver (Road Accident)
2. Driver experiencing a medical emergency (Road Accident)
3. Joyriding/Reckless driving (Road Accident)
4. Driver intentionally damaging the fence (Vandalism)
5. Driver lost control of the vehicle (Road Accident)
6. Malfunctioning vehicle (Road Accident)

Most likely category: ""Road Accident""",RoadAccident
Vandalism/Vandalism005_x264.mp4,The scene features a car parked at night. A person in white scrapes something along a car. A person touches the bonnet of a car behind it. The person walks away.,"1. The person in white is keying the car, causing damage [Vandalism]
2. The person is wiping off some dirt from the car while passing by [Normal]
3. The person is leaving a note tucked in the car, possibly for the owner [Normal]

The most likely category is ""Vandalism"" as the action of scraping something along the car might imply it's being keyed or damaged intentionally.",Vandalism
Vandalism/Vandalism006_x264.mp4,A night scene. A person repetitively hits a door with a bag. Gas or smoke is visible near where the person was hitting the door. The person is holding something that looks like a fire extinguisher as well as the bag. The person kicks the door.,"Possible explanations:
1. Attempting to break into the location (Burglary)
2. Trying to cause damage or destruction to the property (Vandalism)
3. Attempting to start a fire or cause an explosion (Arson)

Considering the presence of gas or smoke and the person holding a fire extinguisher-like object, the most likely category is ""Arson"".",Arson
Vandalism/Vandalism007_x264.mp4,An outdoor scene at night. A person kicks a parked vehicle. Scene change. A person does something to the front of a black vehicle. The person runs past the vehicles.,"Possible explanations:
1. The person is intentionally damaging the parked vehicle [Vandalism]
2. The person is trying to steal parts from the vehicles [Stealing]
3. The person is engaged in a fight and their actions are a result of their anger [Fighting]
4. The person is performing a prank or joke on the vehicle owner [Normal]

Most likely category: ""Vandalism""",Vandalism
Vandalism/Vandalism008_x264.mp4,A store at day. People are outside the store on the footpath. A person sits down outside the store. A person is behind the counter at the store. A person enters the store carrying something. Another person enters the store and hits something with a bat. A person outside the store hits a window with a hammer causing broken glass then hits another window with a hammer causing broken glass. The person in the store hits shelves with a bat causing items to fall on the floor. The person behind the counter makes a phone call. People enter the store. People leave the store. A group of children discuss something outside the store. The person who was behind the counter discusses something with the children outside the store.,"1. Abuse - people outside store mistreating the person sitting outside the store
2. Arrest - police arresting people causing the ruckus in the store
3. Arson - no arson observed in the video
4. Assault - people assaulting the store with a bat and hammer
5. Burglary - attempted theft from the store
6. Explosion - no explosion observed in the video
7. Fighting - people fighting in and around the store
8. Road Accident - no road accident observed in the video
9. Robbery - people trying to rob the store
10. Shooting - no shooting observed in the video
11. Shoplifting - people stealing items from the store
12. Stealing - no stealing observed outside the store
13. Vandalism - people vandalizing the store with a bat and hammer
14. Normal - person behind the counter on phone appears normal

The most likely category is ""Vandalism"".",Vandalism
Vandalism/Vandalism009_x264.mp4,An carpark at night. Person1 and Person2 are wearing trousers and no top. Person1 kicks something. Person2 punches something in the same area. Person1 and Person2 walk away.,"1. Person1 and Person2 were fighting: Fighting
2. Person1 and Person2 were vandalizing something: Vandalism
3. Person1 and Person2 were attempting to break into a car: Burglary
4. Person1 and Person2 were trying to destroy evidence: Destruction of evidence
5. Person1 and Person2 were exercising/practicing martial arts moves: Normal

Since they both kicked and punched something in the same area and then walked away, the most likely category is ""Vandalism"".",Vandalism
Vandalism/Vandalism010_x264.mp4,"The scene is the inside of a store that sells canned items. Two people are behind the counter serving customers. A customer in a green jumper discusses something with a person behind the counter, points at another customer, then points at the person behind the counter. Another two people enter. The customer in a green jumper shakes their head then punches or pushes the person behind the counter in the head using an open hand. The person in a green jumper pushes a machine off the counter. The customer in a green jumper throws a banana at the other person behind the counter.","Possible explanations:
1. The customer in the green jumper believes they were given the wrong item or charged incorrectly [Normal].
2. The person behind the counter made a disrespectful comment towards the customer in the green jumper [Assault].
3. The customer in the green jumper is attempting to steal and is using violence as a distraction [Stealing].
4. The customer believes the person behind the counter stole something from them [Fighting].
5. The customer in the green jumper is a vandal looking to cause damage for no reason [Vandalism].

Based on the surveillance video description, the most likely category is ""Assault"".",Assault
Vandalism/Vandalism011_x264.mp4,"The scene is an empty road at night. A group of three people walk along the footpath. One of the people pushes over bins then walks to the other side of the road. The person pushes over another two bins. A person picks up something, swings it around and throws it. Other people in the group kick over bins. A white van comes up and stops. People in police uniforms get out of the van and approach the people who were kicking bins. A person walks along the road up to the van then walks away. A person in a police uniform discusses something with the people kicking bins. A person who was kicking bins starts putting the bins back upright. The person puts things back in the bins.","Possible explanations:
1. A group of people is committing vandalism by pushing over bins and throwing items (Vandalism).
2. Police arrive to stop the group from causing further damage and instruct them to clean up the mess, but do not arrest them (Normal). 

The most likely category is ""Vandalism"" since the group was actively kicking over bins and causing disruption, but police intervention prevented further damage and potentially led to a more normal situation. However, the primary action is still Vandalism.

""Vandalism""",Vandalism
Vandalism/Vandalism012_x264.mp4,"An outdoor scene at night. Person1 and Person2 are running around. Person1 spins something around and throws it in the air. Person2 picks up a large white object, spins it around, and throws it.","1. Playing with objects outside - Normal
2. Spinning and throwing objects to break something - Vandalism
3. Participating in an outdoor sports activity - Normal
4. Throwing objects at someone or something in an aggressive manner - Assault

""Normal""",Normal
